filename	event_labels
Tw6Oxoz8Thc_70.000_80.000.wav	"/m/04rlf,/m/0gywn"
TwYgQ7GXtfA_10.000_20.000.wav	"/m/04rlf,/t/dd00005"
Tx158wQ8QqU_40.000_50.000.wav	"/m/0342h,/m/04rlf,/m/04szw,/m/06w87"
TxLVOPpE-3c_0.000_10.000.wav	"/m/04_sv,/m/07s02z0,/m/07yv9"
TxMWCaxBmnc_80.000_90.000.wav	"/m/0llzx"
TxWaRgpfg4c_30.000_40.000.wav	"/m/0261r1"
Txqa24Bxrs0_70.000_80.000.wav	"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
Txqu0u2R8Fo_100.000_110.000.wav	"/m/07sq110"
Txy6sNVeMYg_240.000_250.000.wav	"/m/06bz3,/m/096m7z,/m/09x0r"
Ty82EdVePSc_30.000_40.000.wav	"/m/07phhsh"
TyRZDt8ErFI_30.000_40.000.wav	"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr"
TybK4RTaJZM_80.000_90.000.wav	"/m/08j51y,/m/09x0r,/t/dd00125"
Tz27xamu4P8_0.000_7.000.wav	"/m/030rvx"
Tz4APOJpZr4_30.000_40.000.wav	"/m/01lsmm"
Tz5LuXmoBsQ_0.000_10.000.wav	"/m/01jg02,/m/01jg1z"
TzSVnfQO36I_30.000_40.000.wav	"/m/09x0r,/m/0chx_"
TzbvHCxjsZI_120.000_130.000.wav	"/m/07s0dtb"
TzigooFv7Dc_30.000_40.000.wav	"/m/01b9nn,/m/07pzfmf"
Tzvc1Cqk4WM_330.000_340.000.wav	"/m/04rlf,/m/07qs1cx"
U-CqsiHbQP0_40.000_50.000.wav	"/m/015lz1,/m/05lls"
U-W0wDi1eGk_160.000_170.000.wav	"/m/015jpf,/m/09x0r,/t/dd00125"
U04gRVUrrHY_60.000_70.000.wav	"/m/01c194,/m/04rlf"
U0Z3SoRPbS4_250.000_260.000.wav	"/m/03lty,/m/04rlf"
U0qylEK2EY8_30.000_40.000.wav	"/m/016622"
U0sjbOT6hY4_30.000_40.000.wav	"/m/02bxd,/m/04rlf"
U0xhbrULfNY_330.000_340.000.wav	"/m/0395lw,/m/04rlf"
U1D0xvkUOFs_50.000_60.000.wav	"/m/09x0r,/t/dd00013"
U1FtQ84KqUA_30.000_40.000.wav	"/m/07qn4z3"
U1K8NlsMDS8_120.000_130.000.wav	"/m/015jpf,/m/07jdr,/m/07yv9,/m/09x0r"
U1PZW6u-Akg_30.000_40.000.wav	"/m/07plct2"
U1aRJZpHI9M_30.000_40.000.wav	"/m/024dl,/m/0c2wf"
U1gnC2XJKtk_20.000_30.000.wav	"/m/04rlf,/m/07rknqz,/m/07yv9,/m/09x0r,/m/0h9mv,/m/0ltv"
U1lGvOiIqeQ_560.000_570.000.wav	"/m/04rlf,/m/07s12q4,/m/09x0r,/t/dd00126"
U1zC0alMIME_120.000_130.000.wav	"/m/02x984l,/m/09x0r"
U2-HHqYVBLg_0.000_10.000.wav	"/m/04rlf,/m/0790c"
U2TLtRu6Hqk_30.000_40.000.wav	"/m/04rlf,/m/05rwpb"
U2XYjGtz81w_23.000_33.000.wav	"/m/0mbct"
U2b2Ga5rEOM_80.000_90.000.wav	"/m/02g901"
U2qaDIULgew_190.000_200.000.wav	"/m/0164x2,/m/04rlf"
U2rJldz71T4_50.000_60.000.wav	"/m/03l9g"
U2uvBP-EPhE_90.000_100.000.wav	"/m/07rjzl8,/m/09x0r,/t/dd00125"
U2yh9pjnuTQ_30.000_40.000.wav	"/m/04rlf,/m/04rmv,/m/09x0r"
U3L_PF9GSGk_30.000_40.000.wav	"/m/04rlf,/m/07sbbz2"
U3TpCc2zHrI_20.000_30.000.wav	"/m/015lz1,/m/03lty,/m/04rlf,/t/dd00036,/t/dd00126"
U3USe4DbS8s_0.000_10.000.wav	"/m/07qc9xj,/m/09x0r"
U3XtkiZqQfU_0.000_10.000.wav	"/m/068zj,/m/0bt9lr,/m/0jbk"
U3iAuSscETU_540.000_550.000.wav	"/m/01bns_,/m/0d8_n"
U3kMEKCTwuE_40.000_50.000.wav	"/m/03wwcy"
U448QE-yQFw_0.000_10.000.wav	"/m/03vt0,/m/09xqv"
U4L5ShOrdGA_560.000_570.000.wav	"/m/015y_n"
U4ObL6nuLTE_0.000_10.000.wav	"/m/0dl9sf8"
U4ke4e8hwGc_30.000_40.000.wav	"/m/0chx_"
U50ZAALPGeQ_30.000_40.000.wav	"/m/07swgks"
U5PYzGgHx14_60.000_70.000.wav	"/m/07rv4dm"
U5WDJVVrRMM_0.000_7.000.wav	"/m/03q5_w,/m/09x0r"
U5dlogM7k9g_150.000_160.000.wav	"/m/02_41"
U5otMP8NDrY_150.000_160.000.wav	"/m/03qjg,/m/085jw"
U6yykRNfN84_120.000_130.000.wav	"/m/07pbtc8,/m/09x0r"
U6zChiuOZjE_100.000_110.000.wav	"/m/0463cq4,/m/04rlf,/m/09x0r"
U7GdoSpUb7Y_50.000_60.000.wav	"/m/025_jnm,/m/09x0r"
U7ISOiPfMdQ_10.000_20.000.wav	"/m/01jnbd,/m/04rlf"
U7Otog_CH_s_30.000_40.000.wav	"/m/0d31p"
U7_IlUYZKa0_0.000_10.000.wav	"/m/039jq,/m/07pc8lb"
U7pc2A42FFI_30.000_40.000.wav	"/m/07q7njn,/m/09x0r,/t/dd00129"
U8-jaLo_OO4_70.000_80.000.wav	"/m/04rlf,/m/07rn7sz,/m/09x0r"
U8LD8plApXw_30.000_40.000.wav	"/m/04rlf,/m/07sbbz2"
U8LvZzg_ruc_210.000_220.000.wav	"/m/06mb1,/m/07r10fb,/t/dd00038"
U8Pr56qG90o_60.000_70.000.wav	"/m/0463cq4,/m/09x0r,/t/dd00127"
U8RvkY0FwbE_30.000_40.000.wav	"/m/013y1f,/m/03gvt"
U8rtQKlHDD0_30.000_40.000.wav	"/m/04rlf,/m/07pjwq1,/m/09x0r"
U8wU3xFj3TA_380.000_390.000.wav	"/m/03m9d0z,/m/06q74"
U8yqYlErUz8_200.000_210.000.wav	"/m/04rlf,/m/04szw,/m/07xzm,/m/09x0r,/m/0fx80y"
U9BnVvUcWbs_170.000_180.000.wav	"/m/04rlf,/m/068zj,/m/09x0r"
U9G3ZlU9H2M_230.000_240.000.wav	"/m/06_y0by"
U9NcsYB0p6E_10.000_20.000.wav	"/m/07pb8fc,/m/07yv9"
U9fD26xPuiw_30.000_40.000.wav	"/m/07rcgpl,/m/07rgkc5"
UAFLFtJj5Mc_30.000_40.000.wav	"/m/02zsn,/m/09x0r"
UAFv1wimXGA_190.000_200.000.wav	"/m/07pyf11,/m/0h9mv"
UAO2ll9Gzlg_30.000_40.000.wav	"/m/07qh7jl"
UAhdi5Qu5IY_30.000_40.000.wav	"/m/04rlf,/m/07qjznl,/m/09x0r"
UAiQm3t4Hzo_30.000_40.000.wav	"/m/04rlf,/m/09x0r,/m/0l14gg"
UBAn4NNZgvg_80.000_90.000.wav	"/m/015lz1,/m/016cjb,/m/02mscn,/m/03r5q_,/m/04rlf,/m/0l14jd"
UBauecpDnWE_8.000_18.000.wav	"/m/07bjf"
UC3dX1CV2LY_170.000_180.000.wav	"/m/07r4k75,/m/09x0r"
UC4-ZQoRxAA_30.000_40.000.wav	"/m/01h8n0,/m/09x0r"
UCBocxMCdck_40.000_50.000.wav	"/m/02lkt,/m/04rlf,/m/07pt_g0"
UCLfvzzhC9E_270.000_280.000.wav	"/m/01h8n0,/m/09x0r"
UCQlK6cYyPk_50.000_60.000.wav	"/m/019jd,/m/07rrlb6,/m/07yv9,/m/09x0r"
UC_XpUcIQ_8_60.000_70.000.wav	"/m/04rlf,/m/05w3f,/m/06by7,/m/07s8j8t,/m/07sbbz2"
UCuylpOa2IE_30.000_40.000.wav	"/m/019jd,/m/02rlv9,/m/03m9d0z,/t/dd00092"
UDLksci_WiA_10.000_20.000.wav	"/m/07r5c2p,/m/0jbk"
UDS6PrY9ZIM_130.000_140.000.wav	"/m/02mscn"
UDTsCTLkZzc_90.000_100.000.wav	"/m/01hgjl,/m/02lkt,/m/03mb9,/m/04rlf"
UDl0qggDcJA_15.000_25.000.wav	"/m/016622"
UE4-lSeLvKQ_290.000_300.000.wav	"/m/02qmj0d"
UEIkniwKKe0_410.000_420.000.wav	"/g/122z_qxw,/m/0g6b5"
UEOUXjX5R2I_60.000_70.000.wav	"/m/0145m,/m/0164x2,/m/026z9,/m/04rlf,/m/0ggx5q"
UERlIU9ODwM_90.000_100.000.wav	"/m/0dls3"
UEel3wTf0Sk_30.000_40.000.wav	"/m/04rlf,/m/05rwpb"
UEfiV4MxiDk_0.000_10.000.wav	"/m/07qyrcz"
UEwAPNeOIEs_10.000_20.000.wav	"/m/01b9nn"
UEyYtI-dlkY_30.000_40.000.wav	"/m/04rlf,/m/07rjzl8,/m/09x0r"
UF9tmT1Cqg8_80.000_90.000.wav	"/m/07qcx4z,/t/dd00125"
UFAGCTDB7EY_30.000_40.000.wav	"/m/032s66,/m/0_1c"
UFGtNyE9nL0_30.000_40.000.wav	"/m/09x0r,/t/dd00002"
UFU0cBUhLL0_40.000_50.000.wav	"/m/03qtwd,/m/04gy_2"
UFdK_P8BQLQ_220.000_230.000.wav	"/m/0f8s22"
UFnWoJ2Mu1M_380.000_390.000.wav	"/m/07ppn3j,/m/09x0r"
UFrUDQLfja0_390.000_400.000.wav	"/m/01g90h"
UFsLwpBS7U0_20.000_30.000.wav	"/m/04rlf,/t/dd00013,/t/dd00128"
UFyY6ScEdFM_420.000_430.000.wav	"/m/0130jx,/m/02jz0l,/m/0838f"
UG5G3DEZkHY_40.000_50.000.wav	"/m/01x3z"
UG9I752Mmdk_30.000_40.000.wav	"/m/04rlf,/m/0l14gg"
UGT87Wom-nI_0.000_10.000.wav	"/m/01kcd,/m/07c6l,/m/07gql"
UGUHMtvHhYI_0.000_10.000.wav	"/m/06mb1,/m/0jb2l,/m/0ngt1"
UGhkOEEIRBE_90.000_100.000.wav	"/m/015lz1,/m/04rlf,/m/04wptg"
UGnEgAVAVIk_270.000_280.000.wav	"/m/01280g,/m/04cvmfc,/m/0cdnk,/m/0jbk"
UGtYWC-ddF4_10.000_20.000.wav	"/m/04rlf,/m/05lls"
UHBHCsrqYMw_30.000_40.000.wav	"/m/07qjznl"
UHYBH0Vn-2Y_160.000_170.000.wav	"/m/032n05,/m/04rlf,/m/09x0r"
UHvYrO1IGCc_380.000_390.000.wav	"/m/01b9nn,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y,/m/0g12c5"
UJA5AWbt6HM_70.000_80.000.wav	"/m/04rlf,/m/0g293,/m/0ln16"
UJI6rtlsuEQ_7.000_17.000.wav	"/m/04rlf,/m/05lls"
UJM-Sxi5RT4_30.000_40.000.wav	"/m/01rd7k,/m/025rv6n,/m/07svc2k"
UJNZDeXDFD4_90.000_100.000.wav	"/m/07pyy8b"
UJd8EN5-gIw_30.000_40.000.wav	"/m/018j2,/m/0342h,/m/04rlf,/m/04rzd,/m/04szw,/m/0gg8l"
UJhkfNjFxRM_170.000_180.000.wav	"/m/04rlf,/m/09x0r,/t/dd00013,/t/dd00125"
UJqnJ6fr394_260.000_270.000.wav	"/m/02pjr4"
UJxAKoY0gRM_0.000_10.000.wav	"/m/01wy6"
UK5KeNr1eWE_20.000_30.000.wav	"/m/09x0r,/m/0dl9sf8"
UK5uZcHl1-o_50.000_60.000.wav	"/m/027m70_"
UKMMD3z4qX4_70.000_80.000.wav	"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
UKZB1Rv9aAk_0.000_10.000.wav	"/m/04rlf,/m/07pxg6y,/m/09x0r"
UK_cUoPu2KY_30.000_40.000.wav	"/m/04rlf,/m/07qlwh6"
UKuy5Xm1RyM_310.000_320.000.wav	"/m/0fx9l"
UKuyjUkLSi4_30.000_40.000.wav	"/m/01bns_,/m/0d8_n"
UL2_25FLwH0_30.000_40.000.wav	"/m/01lsmm,/m/09x0r"
UL7tkfWe9Bc_90.000_100.000.wav	"/t/dd00048"
ULFhHR0OLSE_50.000_60.000.wav	"/m/02mfyn,/m/0ngt1"
ULHPhjaJ6p0_30.000_40.000.wav	"/m/03q5t,/m/05148p4"
ULS3ffQkCW4_30.000_40.000.wav	"/m/02mfyn"
ULW0iSZ7kpc_480.000_490.000.wav	"/m/019jd,/m/056ks2"
ULXbXpLcoVA_30.000_40.000.wav	"/m/026z9,/m/02lkt,/m/04rlf,/m/07gxw"
UM2-bKcMgHQ_20.000_30.000.wav	"/m/04_sv,/m/07pb8fc,/m/07yv9"
UMG69WewbBA_450.000_460.000.wav	"/m/07ptfmf"
UMUdFohRD4w_3.000_13.000.wav	"/m/07sx8x_"
UMc5BMRVqP8_30.000_40.000.wav	"/m/07qdb04,/m/09x0r"
UMfMC4FMZGc_0.000_10.000.wav	"/m/028v0c,/m/08p9q4"
UMh6Cswk3-k_200.000_210.000.wav	"/m/015lz1,/m/04rlf,/m/04szw,/m/05r5wn,/m/0fx80y"
UMqR7-ja_iI_4.000_14.000.wav	"/m/0l15bq"
UMs2uABOoEo_10.000_20.000.wav	"/m/02mk9,/m/07yv9,/m/096m7z"
UMuVPp2pdyE_30.000_40.000.wav	"/m/078jl,/m/07rjwbb"
UN84r_4GTdQ_20.000_30.000.wav	"/m/032s66,/m/0_1c"
UND4T1H27cg_30.000_40.000.wav	"/m/07qmpdm"
UNERF2UwHXk_430.000_440.000.wav	"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
UNLvi9LBwbg_150.000_160.000.wav	"/m/04rlf,/t/dd00006"
UNYiAUNKBJM_30.000_40.000.wav	"/m/07p6mqd,/m/09x0r"
UNrKhBGwJuA_70.000_80.000.wav	"/m/08j51y,/m/09x0r"
UO9HtZMrbBE_30.000_40.000.wav	"/m/026z9,/m/0283d,/m/03mb9,/m/04rlf,/m/07gxw,/m/07lnk,/m/0ggx5q"
UOC4VWQpnDM_110.000_120.000.wav	"/m/026z9,/m/04rlf"
UOJMIlIQXJM_100.000_110.000.wav	"/m/07brj"
UOSl9vrp0Vs_30.000_40.000.wav	"/m/06mb1,/m/07r10fb"
UOVDKBSFzt8_40.000_50.000.wav	"/m/07qfgpx"
UOoOSi53IHo_230.000_240.000.wav	"/m/04brg2"
UPCGOHjBuNU_30.000_40.000.wav	"/m/01bns_,/m/0d8_n"
UPDrFoShuxY_30.000_40.000.wav	"/m/01m4t,/m/09x0r"
UPKt0662Tq0_510.000_520.000.wav	"/m/0242l"
UPMMnY_7Ywc_14.000_24.000.wav	"/m/01bjv,/m/07yv9"
UPPHkyd7lwE_230.000_240.000.wav	"/m/04rlf,/m/07kc_"
UPYdnwApsik_0.000_10.000.wav	"/m/02_nn"
UPgrkkQl_F8_30.000_40.000.wav	"/m/01j4z9"
UPnTCf2QMtE_420.000_430.000.wav	"/m/02cz_7,/m/04rlf,/t/dd00126"
UPohyk3ynFk_8.000_18.000.wav	"/t/dd00134"
UPxI8Ajdugg_30.000_40.000.wav	"/m/01bns_,/m/0d8_n"
UQ9E3EjF7PY_190.000_200.000.wav	"/m/0140xf"
UQD2Tbcr4QA_460.000_470.000.wav	"/m/04rlf,/m/07qwdck,/m/09x0r,/t/dd00126"
UQEX8q4GlIY_30.000_40.000.wav	"/m/07s34ls"
UQOaEgssB3U_70.000_80.000.wav	"/m/01kcd,/m/06ncr,/m/07c6l,/m/07gql"
UQtbZNMp1nY_90.000_100.000.wav	"/m/01jwx6,/m/02mk9,/m/083vt,/m/09x0r,/t/dd00066"
UR1r6NCeoaM_80.000_90.000.wav	"/m/0145m"
UR3k09hOxI4_30.000_40.000.wav	"/m/01sm1g,/m/0l14md"
URM1QgX5Ar4_150.000_160.000.wav	"/m/01b9nn,/m/0342h,/m/04szw,/m/0fx80y"
URgdMJr9mfw_280.000_290.000.wav	"/m/07plz5l"
URppqKbIZjk_0.000_10.000.wav	"/m/0261r1"
URxsjJi1IL4_0.000_10.000.wav	"/m/07cx4"
US0al0-ySG4_30.000_40.000.wav	"/m/07qlwh6"
US2BlHKCkGo_30.000_40.000.wav	"/m/03vt0,/m/09xqv"
US3ZL2zhXgI_180.000_190.000.wav	"/m/0342h,/m/04rlf,/m/04szw,/m/07xzm,/m/09x0r,/m/0fx80y"
USHLC03XQIw_60.000_70.000.wav	"/m/01h8n0"
USQlmruDVMk_270.000_280.000.wav	"/m/05rj2,/m/09x0r"
USScKG2usYc_150.000_160.000.wav	"/m/0l7xg,/t/dd00077"
USfSQDfMj6w_140.000_150.000.wav	"/m/0dwsp,/m/0dwtp,/m/0j45pbj"
USjhtEAhv4w_250.000_260.000.wav	"/m/02g901,/m/04rlf,/m/09x0r,/t/dd00125"
UT-7S6D4MxI_150.000_160.000.wav	"/m/03v3yw"
UT02JO7-Ns8_0.000_10.000.wav	"/m/02p3nc,/m/09x0r"
UT05UUIBDDk_10.000_20.000.wav	"/m/02dgv"
UT1DHwWovVE_50.000_60.000.wav	"/m/04rlf,/m/07r660_"
UTFiFW4LnXo_90.000_100.000.wav	"/m/02cz_7,/m/04rlf"
UTHOXn8KPgw_40.000_50.000.wav	"/m/04rlf,/m/07phhsh,/m/09x0r"
UTIn_kK8G-M_240.000_250.000.wav	"/m/07plz5l"
UTJZzX8tOy4_80.000_90.000.wav	"/m/0316dw"
UTNQTBRswyo_390.000_400.000.wav	"/m/07qfr4h,/m/09x0r"
UTWAYyvph1k_0.000_6.000.wav	"/t/dd00121"
UTe0kjf8j4o_90.000_100.000.wav	"/m/01h8n0"
UU0Q1HqpAFQ_30.000_40.000.wav	"/m/02rtxlg"
UUKpAJzDFmk_120.000_130.000.wav	"/m/01jt3m,/m/0838f"
UUX01RP7iTQ_340.000_350.000.wav	"/m/09x0r,/m/0lyf6"
UUhTmQ2iHJc_50.000_60.000.wav	"/m/025rv6n,/m/07qwf61,/m/0dbvp"
UV3MYBuhI8o_90.000_100.000.wav	"/m/01g90h"
UV90mG6wLBA_420.000_430.000.wav	"/m/03qtwd,/m/053hz1,/t/dd00135"
UVKJiXz6iLE_40.000_50.000.wav	"/m/03fwl,/m/07bgp,/m/09x0r,/m/0ch8v,/m/0jbk"
UVY68vFiApA_60.000_70.000.wav	"/m/015lz1,/m/04rlf,/m/05fw6t"
UVqutcRMGI0_140.000_150.000.wav	"/m/04rlf,/m/0ln16"
UW6o-IQoT5A_30.000_40.000.wav	"/m/04rlf,/m/07qz6j3,/m/09x0r"
UW84Is6AD-Q_270.000_280.000.wav	"/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048"
UWCOQnRLwQQ_0.000_10.000.wav	"/m/04rlf,/m/07xzm"
UWK7tH9GNSg_30.000_40.000.wav	"/m/02zsn,/m/09x0r"
UWhiJ0T9_sI_410.000_420.000.wav	"/m/07r5v4s,/m/09x0r"
UWpne-_bVsk_30.000_40.000.wav	"/m/06wzb,/m/07rjwbb"
UX3FMrhbvRM_19.000_29.000.wav	"/m/01jg02"
UXDzDV_f1jw_120.000_130.000.wav	"/m/04rlf,/m/07kc_"
UXagJn6coaQ_0.000_10.000.wav	"/m/0dl83"
UXbSzT0H4Ro_530.000_540.000.wav	"/m/01h3n,/m/03vt0,/m/0h2mp"
UXcO6sb2cOI_310.000_320.000.wav	"/m/0dq0md"
UXeVtjuWHMA_30.000_40.000.wav	"/m/02rtxlg,/m/09x0r"
UXuLI7GBR8g_500.000_510.000.wav	"/m/0130jx,/m/02jz0l,/m/0838f"
UY2_Q830lqo_30.000_40.000.wav	"/m/01kcd,/m/01wy6,/m/085jw,/m/0l14j_"
UY8bCqMEsfg_30.000_40.000.wav	"/m/0dwsp,/m/0dwtp,/m/0j45pbj"
UYDOaSk32-8_90.000_100.000.wav	"/m/03wvsk"
UYjj-TjrFi0_30.000_40.000.wav	"/m/0150b9"
UYux2906iMw_30.000_40.000.wav	"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
UYycVMDoAU4_450.000_460.000.wav	"/m/07prgkl,/m/09x0r"
UZHiZS84aJs_50.000_60.000.wav	"/m/09x0r,/m/0lyf6"
UZYDN3DBkAk_110.000_120.000.wav	"/m/03qtwd,/m/053hz1,/t/dd00135"
UZa8hjP92GM_20.000_30.000.wav	"/m/01b_21,/m/09x0r"
UZorVC0a2ko_20.000_30.000.wav	"/m/018w8,/m/07pqn27"
UZriZzZQUbs_280.000_290.000.wav	"/m/07pbtc8,/m/09x0r"
UZx7OAgRMRY_380.000_390.000.wav	"/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr,/m/07rwm0c"
U_5ZaPrWcbM_30.000_40.000.wav	"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
U_Q3m9ikNkw_30.000_40.000.wav	"/m/04rlf,/m/0dls3"
U_pRYpFLU_w_40.000_50.000.wav	"/m/015lz1,/m/03mb9,/m/074ft,/m/0ggx5q"
Ua6m1J4qAv0_80.000_90.000.wav	"/m/012xff,/m/04rlf"
UaHzy-1v4kI_20.000_30.000.wav	"/m/04rlf,/t/dd00032"
UaM_YYfMUu0_400.000_410.000.wav	"/m/01jt3m,/m/04k94,/m/09x0r,/t/dd00128"
Uasalon_BRs_330.000_340.000.wav	"/m/04rlf,/m/0l14qv"
Uay26ZkbyXY_30.000_40.000.wav	"/m/07qv4k0"
UayAZkNfGUY_30.000_40.000.wav	"/m/04rlf,/m/07s8j8t,/m/07sbbz2"
UbQED_SgLCM_0.000_8.000.wav	"/m/07pqn27,/m/09x0r"
UbiVRAl9pLo_30.000_40.000.wav	"/m/013y1f,/m/03gvt,/m/03xq_f"
Ubj0jlheyvk_30.000_40.000.wav	"/m/013y1f,/m/01s0ps,/m/03xq_f,/m/05148p4,/m/05r5c"
UbkUtLiMNSI_100.000_110.000.wav	"/m/02mfyn,/m/03j1ly,/m/03kmc9,/m/04qvtq"
Ubn-sG8kzoM_30.000_40.000.wav	"/m/09x0r,/t/dd00018"
Uc6w5luF8yE_110.000_120.000.wav	"/m/09x0r,/m/0ytgt,/t/dd00013"
Uc_1PzGr5xw_10.000_20.000.wav	"/m/018j2,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y"
UcpzMSgZobQ_100.000_110.000.wav	"/m/07r_80w,/m/09d5_"
UcxIA9dQJpU_50.000_60.000.wav	"/m/07ptfmf,/m/0dxrf"
UdHE4bp0N5g_210.000_220.000.wav	"/m/07prgkl,/m/09x0r"
UdY8WXNiuzw_10.000_20.000.wav	"/m/03qc9zr,/m/09x0r"
UdbJAj2Hkes_30.000_40.000.wav	"/m/01s0vc,/m/09x0r"
UdefMlo9TA0_20.000_30.000.wav	"/m/07yv9,/m/0fx9l"
UdkBgE8tFRI_0.000_10.000.wav	"/m/011k_j"
Udm9wFo3ijQ_30.000_40.000.wav	"/m/01v1d8,/m/04rlf"
UdvkeK9H0-0_10.000_20.000.wav	"/m/026fgl,/m/0f8s22"
Ue8tRqk8Xlg_30.000_40.000.wav	"/m/01jg02,/m/01jg1z"
UeCh3IkblQ8_6.000_16.000.wav	"/m/07r_k2n,/m/09x0r"
UeUVINFMdQQ_0.000_10.000.wav	"/m/02mk9,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00130"
UeVlnrUvc6c_100.000_110.000.wav	"/m/04wptg"
UeYmnV-B8so_20.000_30.000.wav	"/m/02v2lh,/m/04rlf"
UedlY9Ijhsc_480.000_490.000.wav	"/m/0463cq4,/m/09x0r,/t/dd00125"
Uee5rSrKryQ_30.000_40.000.wav	"/m/01jg02,/m/07p_0gm,/m/07rcgpl"
UelMinLIWSA_60.000_70.000.wav	"/m/02mk9,/m/07yv9,/t/dd00128,/t/dd00130"
Uf1mBIyIP5U_80.000_90.000.wav	"/m/02l6bg,/m/07yv9,/m/09x0r,/m/0k5j"
Uf9tBIOP9Ws_50.000_60.000.wav	"/m/0j2kx"
UfEGX0rNOvA_70.000_80.000.wav	"/m/04rlf,/m/06j6l"
Ufw0P-xOrng_160.000_170.000.wav	"/m/04rlf,/m/09x0r,/m/0g6b5,/m/0ytgt"
Ug-FXCG4XIU_20.000_30.000.wav	"/m/06xkwv"
Ug9_JfcBVt8_6.000_16.000.wav	"/m/025rv6n,/m/07qn5dc,/m/09b5t"
UgELN-YLUNk_30.000_40.000.wav	"/m/09x0r,/m/0btp2"
Ugny6afDzMQ_180.000_190.000.wav	"/m/07p_0gm,/m/07rcgpl"
UhANSJnLXNs_30.000_40.000.wav	"/m/02mk9,/m/07pb8fc,/m/0838f"
UhXKXjckLyY_21.000_31.000.wav	"/m/07qz6j3,/m/09x0r,/t/dd00002"
UhYnPJw1oT8_160.000_170.000.wav	"/m/01y3hg,/m/09x0r"
UhaLzBcz-Mk_30.000_40.000.wav	"/m/04rlf,/m/07pkxdp"
UhwF_oZh1FQ_14.000_24.000.wav	"/m/09t49"
UhxtRJ-K-yI_440.000_450.000.wav	"/m/07qw_06,/m/09x0r"
Ui3KoDIhnSA_30.000_40.000.wav	"/m/04229,/m/04rlf"
Ui7cpdCF6iw_80.000_90.000.wav	"/m/07rrlb6,/m/09x0r,/m/0j6m2,/m/0ytgt"
UiFvEkj9Rv8_0.000_10.000.wav	"/m/07rrh0c,/m/09x0r"
UiSJ6QWHMtw_30.000_40.000.wav	"/m/07qv4k0,/m/09x0r"
UiZpNJKHREs_30.000_40.000.wav	"/m/01jwx6"
Uia-lL1fWYA_90.000_100.000.wav	"/m/07pn_8q"
UicMvYZLuVM_30.000_40.000.wav	"/m/07q4ntr,/m/09x0r"
Uihmc78LdiQ_140.000_150.000.wav	"/m/011k_j"
UiiYMspxfhU_30.000_40.000.wav	"/m/04rlf,/t/dd00033"
UikrYQmCYf0_90.000_100.000.wav	"/m/039jq,/m/07rjzl8,/m/09x0r"
UinQGYfmZhE_120.000_130.000.wav	"/m/04rlf,/m/0l14jd"
Uj1iBDriTow_30.000_40.000.wav	"/m/0130jx,/m/02jz0l,/m/0838f"
Uj266NF1mUk_0.000_5.000.wav	"/m/014zdl,/m/07pws3f"
UjDh1OlOwuE_60.000_70.000.wav	"/m/01sm1g,/m/0l14md"
UjGJc3VAk6Q_130.000_140.000.wav	"/m/026z9,/m/04rlf"
UjQWlJlL0Kg_300.000_310.000.wav	"/m/04k94,/m/09x0r,/t/dd00125"
UjTuzd-jNCI_0.000_10.000.wav	"/m/01jt3m,/m/0838f"
UjeF2s0udtc_10.000_20.000.wav	"/m/04rlf,/m/07c52,/m/09x0r,/m/0jbk"
UjeIO8iXcYI_100.000_110.000.wav	"/m/016622"
UjelVJif6-w_30.000_40.000.wav	"/m/07qcpgn,/m/09x0r,/m/0l15bq"
UjlMSYSx49k_50.000_60.000.wav	"/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr,/m/07qv_d5,/m/07yv9,/t/dd00129"
Uk20GSJ13k8_80.000_90.000.wav	"/m/01swy6,/m/04rlf,/m/074ft"
UkMahnWjSTI_200.000_210.000.wav	"/m/03dnzn,/m/0838f"
UkTWmyy7ia8_30.000_40.000.wav	"/m/01xqw,/m/02fsn,/m/02qmj0d,/m/05148p4,/m/05r5c,/m/07y_7,/m/0l14_3"
Ukamnlf7Wk8_13.000_23.000.wav	"/m/03cl9h,/m/04rlf,/m/07r04"
UkqayNnk00w_50.000_60.000.wav	"/m/0l14t7"
UlVvWsYNy44_30.000_40.000.wav	"/t/dd00134"
UlqBFf63wXE_0.000_9.000.wav	"/m/07sx8x_"
Um-N_mZWOY0_480.000_490.000.wav	"/m/01b82r,/m/07pdjhy,/m/083vt"
Um91Y1Vy5AU_30.000_40.000.wav	"/m/04rlf,/m/07q7njn"
UmAZXAdkstk_30.000_40.000.wav	"/m/0145m,/m/04rlf"
UmEPR7gTIb0_50.000_60.000.wav	"/m/06xkwv,/m/07rcgpl"
UmOOGxXbEuc_30.000_40.000.wav	"/m/014zdl"
